"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Magnetic susceptibility (instr. units)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"382","U1534","A","4","H","1","","92.5","23.425","23.363","15.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","95.0","23.450","23.387","15.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","97.5","23.475","23.410","15.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","100.0","23.500","23.433","15.67","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","102.5","23.525","23.457","15.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","105.0","23.550","23.480","15.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","107.5","23.575","23.503","15.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","110.0","23.600","23.527","15.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","112.5","23.625","23.550","15.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","115.0","23.650","23.573","14.67","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","117.5","23.675","23.597","14.67","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","120.0","23.700","23.620","14.67","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","122.5","23.725","23.643","14.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","125.0","23.750","23.667","14.67","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","127.5","23.775","23.690","15.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","130.0","23.800","23.713","15.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","132.5","23.825","23.737","14.67","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","135.0","23.850","23.760","14.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","137.5","23.875","23.783","15.00","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","140.0","23.900","23.807","15.67","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","142.5","23.925","23.830","15.33","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","145.0","23.950","23.853","15.00","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","1","","147.5","23.975","23.877","14.67","2019-03-30 17:38:07","MS2C-695","WRMSL","SECT9807511","113385971","","",""
"382","U1534","A","4","H","2","","3.9","24.039","23.936","14.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","6.4","24.064","23.960","15.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","8.9","24.089","23.983","15.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","11.4","24.114","24.006","15.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","13.9","24.139","24.030","15.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","16.4","24.164","24.053","15.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","18.9","24.189","24.076","15.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","21.4","24.214","24.100","14.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","23.9","24.239","24.123","15.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","26.4","24.264","24.146","14.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","28.9","24.289","24.170","14.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","31.4","24.314","24.193","14.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","33.9","24.339","24.216","14.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","36.4","24.364","24.240","15.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","38.9","24.389","24.263","14.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","41.4","24.414","24.286","14.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","43.9","24.439","24.310","14.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","46.4","24.464","24.333","15.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","48.9","24.489","24.356","15.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","51.4","24.514","24.380","15.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","53.9","24.539","24.403","16.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","56.4","24.564","24.426","16.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","58.9","24.589","24.450","16.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","61.4","24.614","24.473","15.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","63.9","24.639","24.496","15.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","66.4","24.664","24.520","15.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","68.9","24.689","24.543","16.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","71.4","24.714","24.566","15.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","73.9","24.739","24.590","15.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","76.4","24.764","24.613","15.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","78.9","24.789","24.636","16.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","81.4","24.814","24.660","15.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","83.9","24.839","24.683","15.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","86.4","24.864","24.706","15.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","88.9","24.889","24.730","15.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","91.4","24.914","24.753","16.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","93.9","24.939","24.776","15.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","96.4","24.964","24.800","16.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","98.9","24.989","24.823","16.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","101.4","25.014","24.846","16.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","103.9","25.039","24.870","17.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","106.4","25.064","24.893","17.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","108.9","25.089","24.916","17.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","111.4","25.114","24.940","18.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","113.9","25.139","24.963","18.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","116.4","25.164","24.986","19.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","118.9","25.189","25.010","19.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","121.4","25.214","25.033","19.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","123.9","25.239","25.056","19.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","126.4","25.264","25.080","19.67","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","128.9","25.289","25.103","19.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","131.4","25.314","25.126","19.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","133.9","25.339","25.150","20.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","136.4","25.364","25.173","21.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","138.9","25.389","25.196","20.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","141.4","25.414","25.220","20.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","143.9","25.439","25.243","19.33","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
"382","U1534","A","4","H","2","","146.4","25.464","25.266","18.00","2019-03-30 17:45:19","MS2C-695","WRMSL","SECT9807541","113386051","","",""
